person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,age_group,income_group,loan_amount_group
21,821307,MORTGAGE,5,VENTURE,A,6000,8.9,0,0.19,N,3,SMALLYOUNG,lowmiddle,medium
23,5408736,RENT,7,EDUCATION,A,2500,6.39,0,0.07,N,2,SMALLYOUNG,lowmiddle,small
26,35000,RENT,2,MEDICAL,A,2500,8.9,0,0.07,N,3,SMALLYOUNG,lowmiddle,small
23,35000,RENT,0,DEBTCONSOLIDATION,A,2500,7.51,0,0.07,N,2,SMALLYOUNG,lowmiddle,small
22,-4310727,RENT,2,EDUCATION,A,2500,8.49,1,0.08,N,2,SMALLYOUNG,lowmiddle,small
21,7294572,RENT,3,DEBTCONSOLIDATION,A,2500,7.14,1,0.08,N,4,SMALLYOUNG,lowmiddle,small
22,4272274,RENT,0,EDUCATION,C,2500,13.16,1,0.08,Y,4,SMALLYOUNG,lowmiddle,small
26,37000,RENT,2,VENTURE,A,2500,7.14,0,0.07,N,3,SMALLYOUNG,lowmiddle,small
25,6440171,RENT,1,MEDICAL,E,2500,16.45,1,0.08,Y,2,SMALLYOUNG,lowmiddle,small
25,2040146,RENT,9,DEBTCONSOLIDATION,B,2500,12.53,0,0.07,N,2,SMALLYOUNG,lowmiddle,small
23,39200,RENT,1,EDUCATION,A,2500,7.74,0,0.06,N,3,SMALLYOUNG,lowmiddle,small
23,32000,MORTGAGE,7,EDUCATION,B,10000,11.71,0,0.31,N,2,SMALLYOUNG,lowmiddle,medium
24,40000,RENT,6,PERSONAL,C,2500,15.27,0,0.06,N,3,SMALLYOUNG,lowmiddle,small
25,3691165,RENT,3,MEDICAL,B,2500,9.99,0,0.06,N,3,SMALLYOUNG,lowmiddle,small
25,32000,MORTGAGE,8,DEBTCONSOLIDATION,A,5600,7.9,0,0.17,N,3,SMALLYOUNG,lowmiddle,medium
22,4043332,RENT,2,HOMEIMPROVEMENT,C,2500,13.57,1,0.07,Y,3,SMALLYOUNG,lowmiddle,small
22,35500,RENT,6,MEDICAL,D,2500,15.62,1,0.07,N,2,SMALLYOUNG,lowmiddle,small
24,4136547,RENT,2,HOMEIMPROVEMENT,D,2500,16.77,1,0.07,N,3,SMALLYOUNG,lowmiddle,small
21,2955964,RENT,5,MEDICAL,B,2500,9.99,0,0.06,N,2,SMALLYOUNG,lowmiddle,small
22,32000,MORTGAGE,0,EDUCATION,A,1700,7.9,0,0.05,N,4,SMALLYOUNG,lowmiddle,small
23,42000,RENT,0,EDUCATION,B,2500,11.49,0,0.06,N,2,SMALLYOUNG,lowmiddle,small
23,42000,RENT,4,EDUCATION,C,2500,13.61,0,0.06,N,4,SMALLYOUNG,lowmiddle,small
22,4987650,RENT,0,VENTURE,C,2500,13.92,0,0.06,Y,3,SMALLYOUNG,lowmiddle,small
25,-4305605,RENT,4,MEDICAL,A,2500,7.66,1,0.07,N,2,SMALLYOUNG,lowmiddle,small
21,1217792,MORTGAGE,4,PERSONAL,B,2500,11.71,1,0.08,N,3,SMALLYOUNG,lowmiddle,small
26,43000,RENT,3,EDUCATION,C,2500,13.49,0,0.06,N,2,SMALLYOUNG,lowmiddle,small
22,37000,RENT,2,HOMEIMPROVEMENT,D,2500,17.49,1,0.07,N,3,SMALLYOUNG,lowmiddle,small
25,5302038,RENT,5,MEDICAL,B,2500,12.69,0,0.06,N,4,SMALLYOUNG,lowmiddle,small
24,32000,MORTGAGE,5,HOMEIMPROVEMENT,A,6000,5.42,0,0.19,N,4,SMALLYOUNG,lowmiddle,medium
23,4758333,MORTGAGE,4,EDUCATION,A,2000,5.99,0,0.06,N,2,SMALLYOUNG,lowmiddle,small
22,45000,RENT,5,MEDICAL,C,2500,14.35,0,0.06,Y,2,SMALLYOUNG,lowmiddle,small
26,-4728423,RENT,10,DEBTCONSOLIDATION,A,2500,8.49,0,0.05,N,4,SMALLYOUNG,lowmiddle,small
26,4059778,RENT,1,DEBTCONSOLIDATION,C,2500,14.72,0,0.05,Y,3,SMALLYOUNG,lowmiddle,small
26,47004,RENT,9,MEDICAL,D,2500,15.65,0,0.05,Y,3,SMALLYOUNG,lowmiddle,small
22,5846195,MORTGAGE,3,EDUCATION,A,6000,8.49,0,0.19,N,2,SMALLYOUNG,lowmiddle,medium
24,48000,RENT,4,EDUCATION,C,2500,13.35,0,0.05,N,4,SMALLYOUNG,lowmiddle,small
22,6874407,RENT,7,MEDICAL,C,2500,14.27,0,0.05,Y,2,SMALLYOUNG,lowmiddle,small
26,32000,MORTGAGE,4,EDUCATION,A,4900,5.99,0,0.15,N,3,SMALLYOUNG,lowmiddle,small
22,45630,RENT,0,EDUCATION,E,2500,18.64,1,0.05,N,2,SMALLYOUNG,lowmiddle,small
26,-5039305,RENT,6,DEBTCONSOLIDATION,C,2500,14.82,0,0.05,Y,2,SMALLYOUNG,middle,small
24,46180,RENT,1,VENTURE,C,2500,13.98,1,0.05,Y,3,SMALLYOUNG,lowmiddle,small
25,3099174,RENT,4,PERSONAL,C,2500,13.98,0,0.05,N,2,SMALLYOUNG,middle,small
23,54000,RENT,7,EDUCATION,D,2500,16.32,0,0.05,Y,2,SMALLYOUNG,middle,small
25,32000,MORTGAGE,3,PERSONAL,B,15000,11.11,0,0.47,N,4,SMALLYOUNG,lowmiddle,large
22,54996,RENT,6,DEBTCONSOLIDATION,C,2500,14.35,0,0.05,Y,4,SMALLYOUNG,middle,small
26,6231550,RENT,8,DEBTCONSOLIDATION,D,2500,14.59,1,0.05,N,2,SMALLYOUNG,lowmiddle,small
25,55000,RENT,4,PERSONAL,A,2500,7.88,0,0.05,N,2,SMALLYOUNG,middle,small
24,57600,RENT,8,EDUCATION,C,2500,14.72,0,0.04,Y,3,SMALLYOUNG,middle,small
25,32000,MORTGAGE,7,PERSONAL,B,3250,10.74,1,0.1,N,2,SMALLYOUNG,lowmiddle,small
23,59000,RENT,7,PERSONAL,D,2500,14.96,0,0.04,N,2,SMALLYOUNG,middle,small
25,60000,RENT,9,PERSONAL,A,2500,8.63,0,0.04,N,3,SMALLYOUNG,middle,small
23,61000,RENT,3,DEBTCONSOLIDATION,A,2500,7.49,0,0.04,N,3,SMALLYOUNG,middle,small
26,3501301,MORTGAGE,7,VENTURE,C,4800,12.61,0,0.15,Y,3,SMALLYOUNG,lowmiddle,small
25,5892027,MORTGAGE,3,DEBTCONSOLIDATION,B,6250,11.49,0,0.2,N,3,SMALLYOUNG,lowmiddle,medium
23,63000,RENT,7,EDUCATION,C,2500,14.72,0,0.04,N,2,SMALLYOUNG,middle,small
26,64000,RENT,3,MEDICAL,B,2500,10.99,0,0.04,N,3,SMALLYOUNG,middle,small
25,65004,RENT,10,MEDICAL,B,2500,10.08,0,0.04,N,2,SMALLYOUNG,middle,small
24,69996,RENT,3,DEBTCONSOLIDATION,B,2500,12.53,0,0.04,N,3,SMALLYOUNG,middle,small
24,32000,MORTGAGE,4,VENTURE,B,3000,10.75,0,0.09,N,4,SMALLYOUNG,lowmiddle,small
22,54400,RENT,6,MEDICAL,D,2500,16.49,1,0.04,Y,3,SMALLYOUNG,middle,small
24,32000,MORTGAGE,7,VENTURE,A,4500,6.76,0,0.14,N,2,SMALLYOUNG,lowmiddle,small
24,64000,RENT,4,HOMEIMPROVEMENT,B,2500,11.14,1,0.04,N,3,SMALLYOUNG,middle,small
24,5363626,RENT,5,VENTURE,C,2500,12.61,0,0.04,N,4,SMALLYOUNG,middle,small
24,79800,RENT,8,HOMEIMPROVEMENT,B,2500,9.62,0,0.03,N,2,SMALLYOUNG,highmiddle,small
26,943922,RENT,10,VENTURE,C,2500,13.92,0,0.03,N,3,SMALLYOUNG,highmiddle,small
26,2186590,RENT,1,EDUCATION,A,2500,8.59,0,0.03,N,2,SMALLYOUNG,highmiddle,small
23,92500,RENT,6,VENTURE,B,2500,10.74,0,0.03,N,3,SMALLYOUNG,highmiddle,small
24,84606,MORTGAGE,6,EDUCATION,A,12250,8.94,0,0.38,N,4,SMALLYOUNG,lowmiddle,large
23,112995,RENT,7,VENTURE,A,2500,7.37,0,0.02,N,3,SMALLYOUNG,high,small
26,121000,RENT,2,EDUCATION,A,2500,7.66,0,0.02,N,4,SMALLYOUNG,high,small
26,200004,RENT,7,MEDICAL,C,2500,13.61,0,0.01,Y,2,SMALLYOUNG,high,small
23,-5592049,RENT,0,DEBTCONSOLIDATION,B,2800,9.99,1,0.27,N,4,SMALLYOUNG,low,small
23,13000,RENT,3,PERSONAL,D,2800,15.21,1,0.22,Y,2,SMALLYOUNG,low,small
25,-5098153,RENT,0,PERSONAL,D,2800,14.61,1,0.21,Y,2,SMALLYOUNG,low,small
22,6879746,RENT,5,VENTURE,A,2800,6.54,1,0.19,N,3,SMALLYOUNG,low,small
22,32000,MORTGAGE,0,VENTURE,A,6950,7.74,0,0.22,N,3,SMALLYOUNG,lowmiddle,medium
21,14800,RENT,5,DEBTCONSOLIDATION,A,2800,8.0,1,0.19,N,3,SMALLYOUNG,low,small
26,-5632334,RENT,1,EDUCATION,D,2800,15.31,1,0.19,Y,4,SMALLYOUNG,low,small
23,4859859,MORTGAGE,4,VENTURE,A,1200,7.68,0,0.04,N,4,SMALLYOUNG,lowmiddle,small
21,15600,RENT,0,MEDICAL,A,2800,7.4,1,0.18,N,4,SMALLYOUNG,low,small
23,32000,MORTGAGE,1,DEBTCONSOLIDATION,B,15000,11.58,0,0.47,N,4,SMALLYOUNG,lowmiddle,large
25,636327,RENT,0,HOMEIMPROVEMENT,D,2800,15.21,1,0.13,Y,4,SMALLYOUNG,low,small
21,32000,OWN,3,PERSONAL,E,4500,16.0,0,0.14,N,4,SMALLYOUNG,lowmiddle,small
24,21168,RENT,3,VENTURE,C,2800,14.22,0,0.13,Y,4,SMALLYOUNG,low,small
22,23000,RENT,1,MEDICAL,F,2800,21.74,1,0.12,N,4,SMALLYOUNG,low,small
23,24000,RENT,2,MEDICAL,B,2800,11.49,1,0.12,N,4,SMALLYOUNG,low,small
25,-4042878,MORTGAGE,1,DEBTCONSOLIDATION,C,8000,13.16,0,0.25,N,2,SMALLYOUNG,lowmiddle,medium
21,32000,MORTGAGE,5,DEBTCONSOLIDATION,B,4200,11.58,0,0.13,N,2,SMALLYOUNG,lowmiddle,small
25,-5405630,MORTGAGE,1,HOMEIMPROVEMENT,A,2500,7.68,1,0.08,N,3,SMALLYOUNG,lowmiddle,small
23,-5257043,RENT,1,EDUCATION,C,2800,12.29,0,0.11,N,3,SMALLYOUNG,lowmiddle,small
22,27000,RENT,3,MEDICAL,A,2800,7.51,1,0.1,N,3,SMALLYOUNG,lowmiddle,small
22,32000,OWN,1,MEDICAL,B,1200,9.96,0,0.04,N,2,SMALLYOUNG,lowmiddle,small
23,32000,MORTGAGE,0,HOMEIMPROVEMENT,D,2500,12.8,1,0.08,Y,3,SMALLYOUNG,lowmiddle,small
23,2335633,RENT,5,PERSONAL,B,2800,10.38,0,0.1,N,2,SMALLYOUNG,lowmiddle,small
22,251682,RENT,1,EDUCATION,A,2800,7.43,0,0.1,N,4,SMALLYOUNG,lowmiddle,small
22,19200,RENT,3,MEDICAL,C,2850,15.27,0,0.15,Y,4,SMALLYOUNG,low,small
25,1882995,MORTGAGE,3,PERSONAL,A,22750,6.17,0,0.71,N,4,SMALLYOUNG,lowmiddle,very large
24,45000,RENT,3,MEDICAL,D,2850,11.86,0,0.06,N,2,SMALLYOUNG,lowmiddle,small
23,-4143240,OWN,0,EDUCATION,E,9250,17.19,0,0.29,N,4,SMALLYOUNG,lowmiddle,medium
22,5148366,RENT,5,VENTURE,A,2850,5.99,0,0.03,N,3,SMALLYOUNG,highmiddle,small
23,28000,RENT,2,VENTURE,C,2875,15.23,0,0.1,Y,3,SMALLYOUNG,lowmiddle,small
25,36800,RENT,1,MEDICAL,C,2875,11.28,0,0.08,Y,4,SMALLYOUNG,lowmiddle,small
22,6020911,MORTGAGE,6,EDUCATION,A,10000,7.51,0,0.31,N,2,SMALLYOUNG,lowmiddle,medium
26,166054,RENT,0,DEBTCONSOLIDATION,A,2875,7.49,0,0.04,N,2,SMALLYOUNG,middle,small
24,32004,MORTGAGE,5,VENTURE,C,14000,12.73,0,0.44,N,4,SMALLYOUNG,lowmiddle,large
21,19000,RENT,0,PERSONAL,A,2900,8.0,0,0.15,N,2,SMALLYOUNG,low,small
26,7170170,RENT,0,MEDICAL,B,2900,9.91,0,0.09,N,2,SMALLYOUNG,lowmiddle,small
25,356036,RENT,0,EDUCATION,A,2900,8.0,0,0.06,N,4,SMALLYOUNG,lowmiddle,small
22,27000,RENT,5,PERSONAL,B,2925,10.71,0,0.11,N,4,SMALLYOUNG,lowmiddle,small
22,6179496,MORTGAGE,6,EDUCATION,B,10000,10.83,0,0.31,N,3,SMALLYOUNG,lowmiddle,medium
22,4300750,OWN,0,EDUCATION,A,6600,9.07,0,0.21,N,3,SMALLYOUNG,lowmiddle,medium
22,25000,RENT,0,VENTURE,B,2975,9.96,0,0.12,N,2,SMALLYOUNG,low,small
21,49800,RENT,6,EDUCATION,A,2975,7.9,0,0.06,N,2,SMALLYOUNG,lowmiddle,small
22,32112,MORTGAGE,4,PERSONAL,C,15000,13.98,0,0.47,N,3,SMALLYOUNG,lowmiddle,large
24,3138464,RENT,8,PERSONAL,A,3000,7.9,1,0.3,N,3,SMALLYOUNG,low,small
23,4216466,MORTGAGE,3,EDUCATION,B,1000,10.95,0,0.03,N,2,SMALLYOUNG,lowmiddle,small
21,3825668,RENT,5,EDUCATION,A,3000,8.9,1,0.25,N,4,SMALLYOUNG,low,small
21,12000,RENT,0,VENTURE,A,3000,7.88,1,0.25,N,3,SMALLYOUNG,low,small
21,32268,OWN,0,MEDICAL,A,8000,8.0,0,0.25,N,3,SMALLYOUNG,lowmiddle,medium
23,14000,RENT,4,VENTURE,A,3000,7.74,1,0.21,N,3,SMALLYOUNG,low,small
21,4466535,RENT,2,MEDICAL,C,3000,13.43,1,0.21,Y,3,SMALLYOUNG,low,small
22,32352,MORTGAGE,6,HOMEIMPROVEMENT,C,1000,15.27,1,0.03,Y,2,SMALLYOUNG,lowmiddle,small
21,14400,RENT,2,HOMEIMPROVEMENT,B,3000,9.63,1,0.21,N,2,SMALLYOUNG,low,small
23,6176773,MORTGAGE,0,EDUCATION,B,6000,10.71,0,0.19,N,4,SMALLYOUNG,lowmiddle,medium
22,15000,RENT,3,EDUCATION,B,3000,9.91,1,0.2,N,3,SMALLYOUNG,low,small
22,15000,RENT,2,VENTURE,A,3000,7.51,1,0.2,N,4,SMALLYOUNG,low,small
22,32400,MORTGAGE,6,VENTURE,B,4200,10.99,0,0.13,N,4,SMALLYOUNG,lowmiddle,small
25,317281,MORTGAGE,9,PERSONAL,C,10000,13.99,0,0.31,Y,3,SMALLYOUNG,lowmiddle,medium
25,-5070129,MORTGAGE,2,DEBTCONSOLIDATION,A,4800,7.29,0,0.15,N,4,SMALLYOUNG,lowmiddle,small
22,5729012,MORTGAGE,6,EDUCATION,A,3625,6.92,0,0.11,N,3,SMALLYOUNG,lowmiddle,small
21,-5254575,MORTGAGE,2,EDUCATION,A,10000,5.42,0,0.31,N,2,SMALLYOUNG,lowmiddle,medium
22,16320,RENT,0,HOMEIMPROVEMENT,C,3000,13.92,1,0.18,Y,4,SMALLYOUNG,low,small
25,2491305,RENT,0,EDUCATION,B,3000,11.83,1,0.17,N,4,SMALLYOUNG,low,small
23,17520,RENT,5,DEBTCONSOLIDATION,B,3000,10.37,1,0.17,N,4,SMALLYOUNG,low,small
21,17916,RENT,1,MEDICAL,A,3000,6.0,1,0.17,N,3,SMALLYOUNG,low,small
23,6232630,RENT,1,HOMEIMPROVEMENT,B,3000,11.71,1,0.17,N,4,SMALLYOUNG,low,small
21,18000,RENT,0,DEBTCONSOLIDATION,A,3000,7.9,1,0.17,N,2,SMALLYOUNG,low,small
21,-5399239,MORTGAGE,5,PERSONAL,E,5000,16.0,1,0.15,N,2,SMALLYOUNG,lowmiddle,small
24,18000,RENT,5,PERSONAL,C,3000,15.27,1,0.17,Y,2,SMALLYOUNG,low,small
23,18000,RENT,1,HOMEIMPROVEMENT,D,3000,15.99,1,0.17,Y,2,SMALLYOUNG,low,small
22,18000,RENT,0,MEDICAL,C,3000,13.99,1,0.17,Y,4,SMALLYOUNG,low,small
26,3964346,MORTGAGE,5,MEDICAL,A,3250,6.99,0,0.1,N,4,SMALLYOUNG,lowmiddle,small
22,4659697,RENT,3,DEBTCONSOLIDATION,B,3000,10.59,1,0.17,N,3,SMALLYOUNG,low,small
23,-4096316,RENT,4,PERSONAL,C,3000,13.06,1,0.17,N,2,SMALLYOUNG,low,small
22,18000,RENT,1,PERSONAL,B,3000,11.86,1,0.17,N,2,SMALLYOUNG,low,small
25,32500,MORTGAGE,3,EDUCATION,A,12500,7.9,0,0.38,N,4,SMALLYOUNG,lowmiddle,large
21,5069076,RENT,1,MEDICAL,B,3000,9.7,1,0.17,N,2,SMALLYOUNG,low,small
22,32500,MORTGAGE,6,DEBTCONSOLIDATION,A,2500,6.99,0,0.08,N,3,SMALLYOUNG,lowmiddle,small
21,1913533,RENT,0,HOMEIMPROVEMENT,B,3000,10.99,1,0.16,N,4,SMALLYOUNG,low,small
22,32500,MORTGAGE,5,DEBTCONSOLIDATION,B,14500,11.99,0,0.45,N,4,SMALLYOUNG,lowmiddle,large
22,19000,RENT,5,VENTURE,C,3000,13.06,1,0.16,N,2,SMALLYOUNG,low,small
23,-4339626,RENT,3,VENTURE,C,3000,12.99,1,0.16,Y,2,SMALLYOUNG,low,small
23,19200,RENT,0,PERSONAL,B,3000,9.99,1,0.16,N,3,SMALLYOUNG,low,small
24,32500,MORTGAGE,6,MEDICAL,C,6600,12.73,0,0.2,N,4,SMALLYOUNG,lowmiddle,medium
26,6327569,MORTGAGE,8,MEDICAL,C,3000,13.22,0,0.09,N,4,SMALLYOUNG,lowmiddle,small
26,32500,MORTGAGE,0,HOMEIMPROVEMENT,A,3500,8.59,0,0.11,N,2,SMALLYOUNG,lowmiddle,small
21,19200,RENT,0,PERSONAL,B,3000,10.99,1,0.16,N,2,SMALLYOUNG,low,small
22,599895,RENT,2,EDUCATION,C,3000,13.11,0,0.15,N,4,SMALLYOUNG,low,small
21,20004,RENT,2,EDUCATION,B,3000,10.37,0,0.15,N,3,SMALLYOUNG,low,small
23,-4008387,RENT,0,DEBTCONSOLIDATION,B,3000,11.46,0,0.14,N,4,SMALLYOUNG,low,small
25,-4985811,MORTGAGE,6,VENTURE,B,6000,10.59,0,0.18,N,2,SMALLYOUNG,lowmiddle,medium
26,21000,RENT,3,PERSONAL,B,3000,10.59,0,0.14,N,2,SMALLYOUNG,low,small
23,21000,RENT,2,DEBTCONSOLIDATION,C,3000,12.68,0,0.14,Y,2,SMALLYOUNG,low,small
22,21600,RENT,2,EDUCATION,C,3000,13.49,0,0.14,N,3,SMALLYOUNG,low,small
21,-4139168,MORTGAGE,2,MEDICAL,B,3000,9.99,0,0.09,N,2,SMALLYOUNG,lowmiddle,small
22,-5343770,OWN,6,EDUCATION,A,16500,8.9,0,0.5,N,4,SMALLYOUNG,lowmiddle,very large
24,22000,RENT,3,PERSONAL,B,3000,10.33,0,0.14,N,2,SMALLYOUNG,low,small
22,22800,RENT,3,MEDICAL,A,3000,6.62,0,0.13,N,3,SMALLYOUNG,low,small
22,23000,RENT,4,MEDICAL,A,3000,5.79,0,0.13,N,2,SMALLYOUNG,low,small
24,3854780,RENT,0,EDUCATION,A,3000,8.0,0,0.13,N,3,SMALLYOUNG,low,small
22,-5161005,OWN,6,PERSONAL,B,12000,9.91,0,0.36,N,2,SMALLYOUNG,lowmiddle,large
24,1775506,RENT,2,EDUCATION,A,3000,6.03,0,0.1,N,3,SMALLYOUNG,lowmiddle,small
24,5448818,RENT,4,DEBTCONSOLIDATION,E,3000,19.29,1,0.1,Y,2,SMALLYOUNG,lowmiddle,small
24,-4429466,RENT,2,PERSONAL,A,3000,7.49,0,0.1,N,3,SMALLYOUNG,lowmiddle,small
22,1422604,MORTGAGE,6,VENTURE,B,8875,10.65,0,0.27,N,4,SMALLYOUNG,lowmiddle,medium
23,816589,RENT,2,VENTURE,A,3000,7.49,0,0.1,N,2,SMALLYOUNG,lowmiddle,small
24,30000,RENT,1,PERSONAL,B,3000,10.37,0,0.1,N,2,SMALLYOUNG,lowmiddle,small
23,30000,RENT,0,MEDICAL,A,3000,5.79,0,0.1,N,3,SMALLYOUNG,lowmiddle,small
25,6430632,RENT,3,DEBTCONSOLIDATION,C,3000,12.98,0,0.1,N,3,SMALLYOUNG,lowmiddle,small
23,5966438,RENT,3,MEDICAL,D,3000,15.2,1,0.1,Y,2,SMALLYOUNG,lowmiddle,small
21,30000,RENT,5,PERSONAL,B,3000,9.62,0,0.1,N,4,SMALLYOUNG,lowmiddle,small
25,-5614570,RENT,3,PERSONAL,C,3000,13.61,0,0.1,N,2,SMALLYOUNG,lowmiddle,small
22,30000,RENT,3,PERSONAL,B,3000,11.12,0,0.1,N,3,SMALLYOUNG,lowmiddle,small
21,-5144972,RENT,4,EDUCATION,D,3000,16.32,0,0.1,Y,3,SMALLYOUNG,lowmiddle,small
24,30000,RENT,8,MEDICAL,B,3000,11.86,0,0.1,N,4,SMALLYOUNG,lowmiddle,small
24,30000,RENT,1,DEBTCONSOLIDATION,C,3000,13.98,1,0.1,Y,2,SMALLYOUNG,lowmiddle,small
25,33000,MORTGAGE,6,EDUCATION,A,8000,6.62,0,0.24,N,4,SMALLYOUNG,lowmiddle,medium
21,943006,MORTGAGE,5,HOMEIMPROVEMENT,C,2000,14.27,1,0.06,N,4,SMALLYOUNG,lowmiddle,small
25,30000,RENT,4,HOMEIMPROVEMENT,B,3000,12.21,1,0.1,N,4,SMALLYOUNG,lowmiddle,small
21,5990595,RENT,2,EDUCATION,B,3000,11.89,0,0.1,N,4,SMALLYOUNG,lowmiddle,small
25,33000,MORTGAGE,9,MEDICAL,B,3000,11.99,0,0.09,N,2,SMALLYOUNG,lowmiddle,small
24,30960,RENT,5,MEDICAL,D,3000,15.62,0,0.1,N,4,SMALLYOUNG,lowmiddle,small
25,2845047,MORTGAGE,9,VENTURE,A,5000,8.49,0,0.15,N,3,SMALLYOUNG,lowmiddle,small
26,1577269,RENT,0,MEDICAL,D,3000,13.36,1,0.1,Y,4,SMALLYOUNG,lowmiddle,small
22,31200,RENT,3,EDUCATION,B,3000,11.86,0,0.1,N,4,SMALLYOUNG,lowmiddle,small
23,5331132,RENT,2,EDUCATION,B,3000,11.89,0,0.1,N,2,SMALLYOUNG,lowmiddle,small
22,31356,RENT,0,DEBTCONSOLIDATION,A,3000,7.68,0,0.1,N,4,SMALLYOUNG,lowmiddle,small
23,33000,MORTGAGE,3,PERSONAL,D,8325,15.99,0,0.25,N,3,SMALLYOUNG,lowmiddle,medium
24,1738846,MORTGAGE,3,PERSONAL,E,1250,19.29,0,0.04,N,4,SMALLYOUNG,lowmiddle,small
23,1537730,MORTGAGE,4,EDUCATION,A,8000,7.49,0,0.24,N,3,SMALLYOUNG,lowmiddle,medium
25,7189471,RENT,3,DEBTCONSOLIDATION,A,3000,8.94,0,0.09,N,3,SMALLYOUNG,lowmiddle,small
24,32000,RENT,4,MEDICAL,C,3000,12.29,0,0.09,Y,2,SMALLYOUNG,lowmiddle,small
24,33000,MORTGAGE,8,HOMEIMPROVEMENT,C,2050,13.49,1,0.06,N,2,SMALLYOUNG,lowmiddle,small
25,32004,RENT,0,DEBTCONSOLIDATION,A,3000,9.32,0,0.09,N,2,SMALLYOUNG,lowmiddle,small
23,32400,RENT,6,VENTURE,B,3000,10.0,0,0.09,N,2,SMALLYOUNG,lowmiddle,small
22,6633386,RENT,5,PERSONAL,E,3000,16.45,0,0.09,N,3,SMALLYOUNG,lowmiddle,small
26,32640,RENT,7,VENTURE,B,3000,10.75,0,0.09,N,2,SMALLYOUNG,lowmiddle,small
26,4050257,RENT,7,MEDICAL,A,3000,5.99,0,0.09,N,4,SMALLYOUNG,lowmiddle,small
22,33000,MORTGAGE,5,DEBTCONSOLIDATION,A,12375,7.29,0,0.38,N,2,SMALLYOUNG,lowmiddle,large
25,-4176903,RENT,3,VENTURE,A,3000,5.99,0,0.09,N,2,SMALLYOUNG,lowmiddle,small
25,100812,RENT,6,PERSONAL,B,3000,10.95,0,0.09,N,4,SMALLYOUNG,lowmiddle,small
26,33189,RENT,4,EDUCATION,B,3000,11.12,0,0.09,N,2,SMALLYOUNG,lowmiddle,small
23,1811120,RENT,5,VENTURE,B,3000,10.0,0,0.09,N,4,SMALLYOUNG,lowmiddle,small
22,2464756,RENT,3,DEBTCONSOLIDATION,B,3000,11.83,0,0.09,N,2,SMALLYOUNG,lowmiddle,small
25,29000,RENT,9,MEDICAL,A,3000,6.62,1,0.1,N,2,SMALLYOUNG,lowmiddle,small
23,35000,RENT,4,PERSONAL,C,3000,13.85,0,0.09,N,3,SMALLYOUNG,lowmiddle,small
22,35000,RENT,5,EDUCATION,B,3000,10.01,0,0.09,N,2,SMALLYOUNG,lowmiddle,small
22,4284643,RENT,0,DEBTCONSOLIDATION,D,3000,13.3,1,0.1,Y,2,SMALLYOUNG,lowmiddle,small
24,3222010,RENT,2,DEBTCONSOLIDATION,B,3000,10.74,0,0.09,N,2,SMALLYOUNG,lowmiddle,small
22,931672,RENT,0,PERSONAL,B,3000,11.71,0,0.08,N,3,SMALLYOUNG,lowmiddle,small
23,763628,RENT,0,MEDICAL,A,3000,7.29,0,0.08,N,3,SMALLYOUNG,lowmiddle,small
26,36000,RENT,3,EDUCATION,A,3000,7.88,0,0.08,N,4,SMALLYOUNG,lowmiddle,small
24,6325186,RENT,0,EDUCATION,C,3000,13.92,0,0.08,Y,3,SMALLYOUNG,lowmiddle,small
23,33000,MORTGAGE,2,DEBTCONSOLIDATION,C,3000,14.35,0,0.09,Y,3,SMALLYOUNG,lowmiddle,small
24,36600,RENT,4,DEBTCONSOLIDATION,B,3000,9.33,0,0.08,N,2,SMALLYOUNG,lowmiddle,small
25,3366105,RENT,2,MEDICAL,B,3000,11.71,0,0.08,N,2,SMALLYOUNG,lowmiddle,small
21,33000,MORTGAGE,5,PERSONAL,B,7800,9.88,0,0.24,N,2,SMALLYOUNG,lowmiddle,medium
21,37000,RENT,0,EDUCATION,A,3000,6.39,0,0.08,N,3,SMALLYOUNG,lowmiddle,small
24,38000,RENT,2,EDUCATION,C,3000,13.06,0,0.08,N,4,SMALLYOUNG,lowmiddle,small
21,5980536,RENT,5,DEBTCONSOLIDATION,A,3000,7.05,0,0.08,N,4,SMALLYOUNG,lowmiddle,small
22,1089098,RENT,0,EDUCATION,C,3000,10.28,0,0.08,N,3,SMALLYOUNG,lowmiddle,small
22,33000,MORTGAGE,4,EDUCATION,C,12500,14.26,0,0.38,N,2,SMALLYOUNG,lowmiddle,large
24,-5238298,MORTGAGE,0,MEDICAL,A,8125,8.59,0,0.25,N,4,SMALLYOUNG,lowmiddle,medium
25,33000,MORTGAGE,4,EDUCATION,A,4400,8.0,0,0.13,N,3,SMALLYOUNG,lowmiddle,small
24,4326738,RENT,8,PERSONAL,E,3000,17.56,0,0.08,Y,2,SMALLYOUNG,lowmiddle,small
25,38748,RENT,2,PERSONAL,A,3000,7.29,0,0.08,N,3,SMALLYOUNG,lowmiddle,small
24,-5624659,MORTGAGE,3,VENTURE,C,4000,13.04,0,0.12,N,4,SMALLYOUNG,lowmiddle,small
26,33000,RENT,2,MEDICAL,B,3000,11.49,1,0.09,N,3,SMALLYOUNG,lowmiddle,small
22,39996,RENT,4,PERSONAL,C,3000,14.35,0,0.08,Y,3,SMALLYOUNG,lowmiddle,small
