person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,age_group,income_group,loan_amount_group
22,657347,RENT,2,MEDICAL,E,1200,19.29,1,0.03,N,4,SMALLYOUNG,lowmiddle,small
22,29004,RENT,0,HOMEIMPROVEMENT,D,1200,15.7,1,0.04,Y,4,SMALLYOUNG,lowmiddle,small
26,440139,MORTGAGE,2,PERSONAL,D,3025,15.95,0,0.11,N,2,SMALLYOUNG,lowmiddle,small
23,36000,RENT,7,DEBTCONSOLIDATION,C,1200,13.99,0,0.03,Y,4,SMALLYOUNG,lowmiddle,small
24,36000,RENT,5,EDUCATION,B,1200,11.49,0,0.03,N,2,SMALLYOUNG,lowmiddle,small
23,36000,RENT,0,MEDICAL,B,1200,10.37,0,0.03,N,3,SMALLYOUNG,lowmiddle,small
21,1174157,RENT,5,VENTURE,D,1200,15.58,0,0.03,N,4,SMALLYOUNG,lowmiddle,small
22,5556897,RENT,0,HOMEIMPROVEMENT,D,1200,14.61,1,0.04,Y,4,SMALLYOUNG,lowmiddle,small
25,4753291,RENT,5,PERSONAL,A,1200,8.0,0,0.03,N,4,SMALLYOUNG,lowmiddle,small
25,571994,RENT,9,MEDICAL,A,1200,8.49,0,0.03,N,2,SMALLYOUNG,lowmiddle,small
24,27000,OWN,9,MEDICAL,A,9475,8.94,0,0.35,N,3,SMALLYOUNG,lowmiddle,medium
22,5957408,RENT,5,MEDICAL,C,1200,12.68,0,0.03,Y,3,SMALLYOUNG,lowmiddle,small
23,5742245,RENT,2,DEBTCONSOLIDATION,D,1200,15.95,1,0.03,N,2,SMALLYOUNG,lowmiddle,small
25,48000,RENT,4,EDUCATION,C,1200,12.68,0,0.03,N,4,SMALLYOUNG,lowmiddle,small
22,698847,MORTGAGE,2,DEBTCONSOLIDATION,B,5000,12.18,0,0.19,N,4,SMALLYOUNG,lowmiddle,small
25,55000,RENT,3,DEBTCONSOLIDATION,B,1200,11.58,0,0.02,N,4,SMALLYOUNG,middle,small
23,5430857,RENT,4,EDUCATION,C,1200,15.23,0,0.02,N,4,SMALLYOUNG,middle,small
23,977986,RENT,8,PERSONAL,B,1200,11.71,0,0.02,N,4,SMALLYOUNG,middle,small
24,2495813,MORTGAGE,1,DEBTCONSOLIDATION,B,7500,10.39,0,0.28,N,2,SMALLYOUNG,lowmiddle,medium
25,2769818,RENT,0,MEDICAL,A,1200,7.66,0,0.02,N,3,SMALLYOUNG,middle,small
22,100000,RENT,3,MEDICAL,A,1200,8.59,0,0.01,N,2,SMALLYOUNG,highmiddle,small
24,514416,RENT,3,EDUCATION,C,1300,12.73,1,0.14,N,2,SMALLYOUNG,low,small
26,41000,RENT,1,MEDICAL,A,1300,7.9,0,0.03,N,4,SMALLYOUNG,lowmiddle,small
24,274158,RENT,5,MEDICAL,C,1300,13.61,0,0.03,Y,4,SMALLYOUNG,lowmiddle,small
26,50000,RENT,10,VENTURE,A,1300,6.99,0,0.03,N,3,SMALLYOUNG,lowmiddle,small
22,3655430,RENT,4,DEBTCONSOLIDATION,C,1300,14.27,1,0.02,Y,2,SMALLYOUNG,middle,small
25,2612373,OTHER,9,MEDICAL,D,8000,15.05,1,0.3,Y,2,SMALLYOUNG,lowmiddle,medium
24,64000,RENT,8,HOMEIMPROVEMENT,C,1300,13.49,1,0.02,N,3,SMALLYOUNG,middle,small
25,89000,RENT,4,VENTURE,B,1300,10.59,0,0.01,N,4,SMALLYOUNG,highmiddle,small
25,24000,RENT,0,EDUCATION,C,1325,13.49,1,0.06,Y,2,SMALLYOUNG,low,small
24,26000,RENT,2,MEDICAL,C,1325,12.87,1,0.05,N,4,SMALLYOUNG,lowmiddle,small
24,4621003,RENT,0,PERSONAL,B,1325,10.0,1,0.03,N,4,SMALLYOUNG,lowmiddle,small
26,27138,MORTGAGE,10,DEBTCONSOLIDATION,B,2750,9.63,0,0.1,N,2,SMALLYOUNG,lowmiddle,small
25,51500,RENT,5,VENTURE,C,1325,14.79,0,0.03,N,3,SMALLYOUNG,middle,small
21,23004,RENT,5,VENTURE,B,1350,9.99,0,0.06,N,2,SMALLYOUNG,low,small
25,42000,RENT,0,DEBTCONSOLIDATION,A,1350,5.42,0,0.03,N,2,SMALLYOUNG,lowmiddle,small
22,2644096,RENT,6,DEBTCONSOLIDATION,C,1350,12.68,0,0.02,N,3,SMALLYOUNG,middle,small
24,1303616,RENT,0,VENTURE,B,1400,10.83,0,0.14,N,4,SMALLYOUNG,low,small
22,27302,MORTGAGE,6,MEDICAL,B,3725,12.69,0,0.14,N,2,SMALLYOUNG,lowmiddle,small
23,3438913,RENT,0,DEBTCONSOLIDATION,D,1400,15.62,1,0.1,Y,3,SMALLYOUNG,low,small
24,1849115,MORTGAGE,5,PERSONAL,A,8000,7.29,0,0.29,N,3,SMALLYOUNG,lowmiddle,medium
24,27442,MORTGAGE,8,DEBTCONSOLIDATION,B,5175,10.99,0,0.19,N,4,SMALLYOUNG,lowmiddle,medium
24,3047314,RENT,4,MEDICAL,D,1400,15.62,1,0.05,Y,4,SMALLYOUNG,lowmiddle,small
25,5990554,RENT,4,MEDICAL,C,1400,13.11,0,0.05,N,2,SMALLYOUNG,lowmiddle,small
22,1169898,RENT,1,MEDICAL,C,1400,14.27,0,0.04,Y,4,SMALLYOUNG,lowmiddle,small
26,3498671,RENT,1,MEDICAL,A,1400,7.74,0,0.04,N,3,SMALLYOUNG,lowmiddle,small
26,5171984,RENT,1,VENTURE,B,1400,11.86,0,0.03,N,4,SMALLYOUNG,lowmiddle,small
21,2945475,OTHER,0,MEDICAL,D,3500,14.42,1,0.13,N,4,SMALLYOUNG,lowmiddle,small
26,35652,RENT,5,DEBTCONSOLIDATION,B,1400,11.49,1,0.04,N,4,SMALLYOUNG,lowmiddle,small
24,4485143,MORTGAGE,1,PERSONAL,C,2000,14.27,0,0.07,Y,2,SMALLYOUNG,lowmiddle,small
26,5239225,OWN,2,VENTURE,B,2500,11.71,0,0.09,N,3,SMALLYOUNG,lowmiddle,small
24,826227,OWN,8,MEDICAL,A,7000,7.9,0,0.25,N,4,SMALLYOUNG,lowmiddle,medium
23,42000,RENT,7,EDUCATION,B,1400,10.0,1,0.03,N,4,SMALLYOUNG,lowmiddle,small
25,27600,MORTGAGE,1,HOMEIMPROVEMENT,A,11500,6.03,1,0.42,N,4,SMALLYOUNG,lowmiddle,large
22,27600,MORTGAGE,6,DEBTCONSOLIDATION,A,8400,7.51,0,0.3,N,3,SMALLYOUNG,lowmiddle,medium
24,27600,MORTGAGE,5,MEDICAL,D,6000,15.62,1,0.22,Y,2,SMALLYOUNG,lowmiddle,medium
23,2741560,RENT,1,PERSONAL,D,1450,15.58,1,0.05,N,4,SMALLYOUNG,lowmiddle,small
24,5711584,RENT,0,MEDICAL,B,1450,10.74,0,0.03,N,4,SMALLYOUNG,lowmiddle,small
26,2520758,RENT,5,MEDICAL,C,1450,14.27,0,0.03,N,3,SMALLYOUNG,middle,small
22,827943,RENT,0,EDUCATION,A,1475,5.79,0,0.01,N,3,SMALLYOUNG,high,small
24,2259510,RENT,1,MEDICAL,D,1500,16.29,1,0.06,Y,4,SMALLYOUNG,lowmiddle,small
22,5488116,RENT,0,DEBTCONSOLIDATION,C,1500,12.73,0,0.06,N,2,SMALLYOUNG,lowmiddle,small
25,27996,RENT,0,MEDICAL,B,1500,11.89,0,0.05,N,3,SMALLYOUNG,lowmiddle,small
23,2155736,RENT,7,PERSONAL,C,1500,14.17,0,0.05,Y,4,SMALLYOUNG,lowmiddle,small
22,934163,OWN,0,EDUCATION,A,9600,8.59,0,0.35,N,3,SMALLYOUNG,lowmiddle,medium
23,27600,MORTGAGE,0,EDUCATION,C,1200,13.92,0,0.04,Y,3,SMALLYOUNG,lowmiddle,small
24,28596,RENT,5,EDUCATION,B,1500,11.46,0,0.05,N,4,SMALLYOUNG,lowmiddle,small
23,28800,RENT,0,MEDICAL,A,1500,7.74,0,0.05,N,3,SMALLYOUNG,lowmiddle,small
23,30000,RENT,1,DEBTCONSOLIDATION,A,1500,7.51,0,0.05,N,3,SMALLYOUNG,lowmiddle,small
21,2136410,RENT,0,DEBTCONSOLIDATION,A,1500,7.29,0,0.05,N,3,SMALLYOUNG,lowmiddle,small
24,30000,RENT,2,DEBTCONSOLIDATION,C,1500,14.22,0,0.05,Y,4,SMALLYOUNG,lowmiddle,small
25,451416,RENT,0,EDUCATION,E,1500,16.82,1,0.05,Y,3,SMALLYOUNG,lowmiddle,small
26,30000,RENT,0,HOMEIMPROVEMENT,D,1500,14.61,1,0.05,Y,3,SMALLYOUNG,lowmiddle,small
21,4455507,RENT,0,DEBTCONSOLIDATION,C,1500,13.92,0,0.05,N,2,SMALLYOUNG,lowmiddle,small
23,883760,RENT,1,DEBTCONSOLIDATION,A,1500,8.94,0,0.05,N,3,SMALLYOUNG,lowmiddle,small
26,5540067,MORTGAGE,7,DEBTCONSOLIDATION,A,6000,7.88,0,0.21,N,3,SMALLYOUNG,lowmiddle,medium
25,31200,RENT,9,VENTURE,B,1500,11.12,0,0.05,N,2,SMALLYOUNG,lowmiddle,small
25,4938635,RENT,2,VENTURE,B,1500,10.99,0,0.05,N,4,SMALLYOUNG,lowmiddle,small
25,32000,RENT,2,DEBTCONSOLIDATION,A,1500,7.49,0,0.05,N,4,SMALLYOUNG,lowmiddle,small
23,5467294,OWN,1,PERSONAL,D,4800,15.99,0,0.17,Y,2,SMALLYOUNG,lowmiddle,small
25,4912137,RENT,1,DEBTCONSOLIDATION,A,1500,7.29,0,0.05,N,3,SMALLYOUNG,lowmiddle,small
24,5818852,RENT,1,EDUCATION,C,1500,13.92,0,0.05,Y,4,SMALLYOUNG,lowmiddle,small
24,32304,RENT,8,MEDICAL,B,1500,9.91,1,0.05,N,3,SMALLYOUNG,lowmiddle,small
25,5889041,RENT,5,VENTURE,B,1500,11.48,0,0.05,N,4,SMALLYOUNG,lowmiddle,small
22,27996,OWN,5,MEDICAL,A,5000,5.79,0,0.18,N,2,SMALLYOUNG,lowmiddle,small
23,955705,OWN,1,EDUCATION,C,4200,14.72,0,0.15,Y,4,SMALLYOUNG,lowmiddle,small
23,27996,OWN,2,MEDICAL,B,9250,10.75,0,0.33,N,2,SMALLYOUNG,lowmiddle,medium
22,27996,MORTGAGE,4,MEDICAL,D,3250,15.21,1,0.12,N,2,SMALLYOUNG,lowmiddle,small
22,4762948,MORTGAGE,4,MEDICAL,B,5500,10.38,0,0.2,N,2,SMALLYOUNG,lowmiddle,medium
26,33600,RENT,6,MEDICAL,F,1500,19.41,0,0.04,N,4,SMALLYOUNG,lowmiddle,small
23,33996,RENT,1,EDUCATION,A,1500,6.99,0,0.04,N,4,SMALLYOUNG,lowmiddle,small
25,34942,RENT,7,PERSONAL,B,1500,10.99,0,0.04,N,4,SMALLYOUNG,lowmiddle,small
21,376846,RENT,3,EDUCATION,A,1500,5.79,0,0.04,N,2,SMALLYOUNG,lowmiddle,small
25,35000,RENT,1,MEDICAL,B,1500,10.0,0,0.04,N,4,SMALLYOUNG,lowmiddle,small
23,4387147,RENT,6,DEBTCONSOLIDATION,B,1500,8.88,0,0.04,N,3,SMALLYOUNG,lowmiddle,small
21,5265609,MORTGAGE,5,EDUCATION,A,10000,9.63,0,0.36,N,4,SMALLYOUNG,lowmiddle,medium
23,3215627,RENT,7,DEBTCONSOLIDATION,D,1500,14.59,1,0.05,Y,2,SMALLYOUNG,lowmiddle,small
24,4661958,RENT,2,EDUCATION,C,1500,15.23,0,0.04,N,2,SMALLYOUNG,lowmiddle,small
24,36000,RENT,5,PERSONAL,B,1500,10.0,0,0.04,N,3,SMALLYOUNG,lowmiddle,small
22,4988962,OWN,1,VENTURE,A,12300,6.62,0,0.44,N,2,SMALLYOUNG,lowmiddle,large
21,2165358,RENT,0,EDUCATION,B,1500,10.37,0,0.04,N,4,SMALLYOUNG,lowmiddle,small
24,30996,RENT,0,HOMEIMPROVEMENT,D,1500,15.99,1,0.05,Y,2,SMALLYOUNG,lowmiddle,small
22,38000,RENT,2,EDUCATION,C,1500,13.22,0,0.04,Y,2,SMALLYOUNG,lowmiddle,small
23,5368474,MORTGAGE,7,DEBTCONSOLIDATION,D,9500,15.62,1,0.34,N,2,SMALLYOUNG,lowmiddle,medium
23,3232252,MORTGAGE,5,MEDICAL,A,2500,5.99,0,0.09,N,2,SMALLYOUNG,lowmiddle,small
23,2386770,RENT,4,VENTURE,A,1500,8.32,0,0.04,N,3,SMALLYOUNG,lowmiddle,small
23,4635131,OWN,6,VENTURE,B,7000,9.99,0,0.25,N,4,SMALLYOUNG,lowmiddle,medium
24,272345,RENT,8,MEDICAL,D,1500,15.62,0,0.04,Y,3,SMALLYOUNG,lowmiddle,small
25,1764535,RENT,8,MEDICAL,E,1500,16.82,1,0.04,N,4,SMALLYOUNG,lowmiddle,small
23,2636910,RENT,7,VENTURE,C,1500,13.99,0,0.04,Y,2,SMALLYOUNG,lowmiddle,small
21,1167670,MORTGAGE,2,EDUCATION,C,1000,12.99,0,0.04,Y,4,SMALLYOUNG,lowmiddle,small
22,4443226,MORTGAGE,6,PERSONAL,B,10000,10.99,0,0.36,N,3,SMALLYOUNG,lowmiddle,medium
24,34000,RENT,3,DEBTCONSOLIDATION,A,1500,8.94,1,0.04,N,2,SMALLYOUNG,lowmiddle,small
21,40000,RENT,5,EDUCATION,B,1500,12.18,0,0.04,N,4,SMALLYOUNG,lowmiddle,small
23,40000,RENT,0,VENTURE,C,1500,11.78,0,0.04,N,2,SMALLYOUNG,lowmiddle,small
22,34980,RENT,3,DEBTCONSOLIDATION,C,1500,12.23,1,0.04,Y,4,SMALLYOUNG,lowmiddle,small
23,28000,MORTGAGE,2,VENTURE,B,8400,10.99,0,0.3,N,2,SMALLYOUNG,lowmiddle,medium
21,2895632,RENT,5,EDUCATION,A,1500,5.79,0,0.04,N,3,SMALLYOUNG,lowmiddle,small
22,1130901,RENT,0,EDUCATION,C,1500,13.16,1,0.04,Y,4,SMALLYOUNG,lowmiddle,small
23,42000,RENT,3,DEBTCONSOLIDATION,B,1500,10.71,0,0.04,N,2,SMALLYOUNG,lowmiddle,small
25,42769,RENT,3,EDUCATION,A,1500,7.49,0,0.04,N,3,SMALLYOUNG,lowmiddle,small
23,28000,MORTGAGE,5,EDUCATION,A,4000,6.92,0,0.14,N,4,SMALLYOUNG,lowmiddle,small
23,1296808,RENT,0,EDUCATION,B,1500,11.63,0,0.03,N,2,SMALLYOUNG,lowmiddle,small
22,28000,MORTGAGE,5,EDUCATION,A,8500,6.17,0,0.3,N,2,SMALLYOUNG,lowmiddle,medium
24,4178028,RENT,3,EDUCATION,A,1500,8.49,1,0.04,N,3,SMALLYOUNG,lowmiddle,small
23,28000,MORTGAGE,4,HOMEIMPROVEMENT,D,5225,14.84,1,0.19,N,2,SMALLYOUNG,lowmiddle,medium
23,2063246,RENT,0,EDUCATION,A,1500,7.51,0,0.03,N,4,SMALLYOUNG,lowmiddle,small
26,1595767,RENT,3,VENTURE,B,1500,10.25,0,0.03,N,3,SMALLYOUNG,lowmiddle,small
25,2411534,RENT,2,MEDICAL,B,1500,10.36,0,0.03,N,3,SMALLYOUNG,lowmiddle,small
26,42000,RENT,1,VENTURE,D,1500,14.61,1,0.04,Y,3,SMALLYOUNG,lowmiddle,small
22,42500,RENT,0,MEDICAL,E,1500,17.19,1,0.04,Y,4,SMALLYOUNG,lowmiddle,small
24,48720,RENT,2,MEDICAL,C,1500,14.35,0,0.03,Y,2,SMALLYOUNG,lowmiddle,small
24,4029693,RENT,1,DEBTCONSOLIDATION,C,1500,14.26,0,0.03,N,2,SMALLYOUNG,lowmiddle,small
25,50500,RENT,0,MEDICAL,B,1500,11.89,0,0.03,N,3,SMALLYOUNG,middle,small
26,5925334,RENT,10,VENTURE,C,1500,13.85,0,0.03,Y,4,SMALLYOUNG,middle,small
25,1493967,OWN,4,VENTURE,B,12200,12.53,0,0.44,N,4,SMALLYOUNG,lowmiddle,large
22,28000,MORTGAGE,1,DEBTCONSOLIDATION,B,10750,11.14,0,0.38,N,2,SMALLYOUNG,lowmiddle,large
21,52000,RENT,5,EDUCATION,B,1500,11.99,0,0.03,N,3,SMALLYOUNG,middle,small
24,5132185,RENT,8,MEDICAL,C,1500,14.17,0,0.03,Y,2,SMALLYOUNG,middle,small
25,28000,MORTGAGE,3,EDUCATION,A,5000,8.0,0,0.18,N,2,SMALLYOUNG,lowmiddle,small
26,28000,OWN,5,PERSONAL,D,4000,15.37,0,0.14,N,3,SMALLYOUNG,lowmiddle,small
23,54000,RENT,7,PERSONAL,B,1500,9.62,0,0.03,N,3,SMALLYOUNG,middle,small
25,1206635,MORTGAGE,9,MEDICAL,A,4000,7.68,0,0.14,N,2,SMALLYOUNG,lowmiddle,small
26,3811526,RENT,1,HOMEIMPROVEMENT,C,1500,13.98,0,0.03,Y,4,SMALLYOUNG,middle,small
24,28000,OTHER,0,EDUCATION,B,9000,10.83,1,0.32,N,3,SMALLYOUNG,lowmiddle,medium
26,55400,RENT,1,MEDICAL,C,1500,12.84,0,0.03,N,4,SMALLYOUNG,middle,small
21,33614,RENT,0,HOMEIMPROVEMENT,D,1500,15.58,1,0.03,Y,4,SMALLYOUNG,middle,small
22,778089,RENT,2,MEDICAL,B,1500,11.36,0,0.03,N,3,SMALLYOUNG,middle,small
24,5592317,RENT,2,DEBTCONSOLIDATION,B,1500,10.75,0,0.03,N,4,SMALLYOUNG,middle,small
22,58000,RENT,6,EDUCATION,A,1500,5.42,0,0.03,N,2,SMALLYOUNG,middle,small
22,60000,RENT,6,MEDICAL,C,1500,13.57,0,0.03,Y,2,SMALLYOUNG,middle,small
25,63000,RENT,0,DEBTCONSOLIDATION,B,1500,12.42,0,0.02,N,4,SMALLYOUNG,middle,small
22,5763350,RENT,6,EDUCATION,A,1500,6.99,0,0.02,N,3,SMALLYOUNG,middle,small
24,69764,RENT,2,PERSONAL,D,1500,14.42,1,0.02,Y,4,SMALLYOUNG,middle,small
25,164743,OWN,3,MEDICAL,B,1000,9.63,0,0.04,N,4,SMALLYOUNG,lowmiddle,small
21,12000,RENT,3,EDUCATION,B,1600,10.59,1,0.13,N,2,SMALLYOUNG,low,small
24,768224,RENT,0,PERSONAL,D,1600,18.25,1,0.11,N,3,SMALLYOUNG,low,small
24,15120,RENT,4,MEDICAL,A,1600,7.51,0,0.11,N,3,SMALLYOUNG,low,small
21,15360,RENT,0,EDUCATION,B,1600,12.69,0,0.1,N,2,SMALLYOUNG,low,small
24,383719,OWN,4,VENTURE,D,3500,14.59,0,0.12,N,3,SMALLYOUNG,lowmiddle,small
23,22800,RENT,0,PERSONAL,C,1600,13.06,0,0.07,N,2,SMALLYOUNG,low,small
22,20000,RENT,7,EDUCATION,A,1675,7.74,0,0.08,N,3,SMALLYOUNG,low,small
21,28500,OWN,0,EDUCATION,C,4800,12.87,0,0.17,N,3,SMALLYOUNG,lowmiddle,small
22,5191533,MORTGAGE,1,DEBTCONSOLIDATION,A,8500,7.68,0,0.3,N,4,SMALLYOUNG,lowmiddle,medium
23,5572878,RENT,3,MEDICAL,B,1675,11.11,0,0.07,N,3,SMALLYOUNG,low,small
23,394142,RENT,1,PERSONAL,D,1675,15.21,1,0.06,Y,2,SMALLYOUNG,lowmiddle,small
23,1129972,RENT,0,PERSONAL,A,1675,6.54,0,0.04,N,3,SMALLYOUNG,lowmiddle,small
24,60000,RENT,0,HOMEIMPROVEMENT,A,1675,6.54,0,0.03,N,4,SMALLYOUNG,middle,small
21,28596,MORTGAGE,3,PERSONAL,A,2000,7.29,0,0.07,N,4,SMALLYOUNG,lowmiddle,small
23,2125837,RENT,0,PERSONAL,B,1700,11.11,0,0.1,N,3,SMALLYOUNG,low,small
23,4093139,RENT,2,DEBTCONSOLIDATION,B,1700,9.99,0,0.09,N,3,SMALLYOUNG,low,small
23,28644,MORTGAGE,2,EDUCATION,B,10000,10.75,0,0.35,N,2,SMALLYOUNG,lowmiddle,medium
23,45000,RENT,2,DEBTCONSOLIDATION,C,1700,14.72,0,0.04,N,2,SMALLYOUNG,lowmiddle,small
21,28692,MORTGAGE,5,EDUCATION,B,3000,10.75,0,0.1,N,2,SMALLYOUNG,lowmiddle,small
21,1067346,RENT,0,EDUCATION,A,1750,8.94,1,0.18,N,2,SMALLYOUNG,low,small
26,28800,OWN,8,EDUCATION,A,6000,8.9,0,0.21,N,3,SMALLYOUNG,lowmiddle,medium
26,9840,RENT,5,VENTURE,B,1750,9.99,1,0.18,N,4,SMALLYOUNG,low,small
22,3104631,OWN,6,EDUCATION,A,8875,8.9,0,0.31,N,3,SMALLYOUNG,lowmiddle,medium
23,3219526,RENT,1,DEBTCONSOLIDATION,D,1750,15.05,1,0.17,Y,3,SMALLYOUNG,low,small
26,1610979,MORTGAGE,2,VENTURE,A,5150,6.62,0,0.18,N,2,SMALLYOUNG,lowmiddle,medium
23,17000,RENT,0,VENTURE,B,1750,10.95,0,0.1,N,3,SMALLYOUNG,low,small
23,22800,RENT,3,PERSONAL,D,1750,15.7,1,0.08,Y,2,SMALLYOUNG,low,small
26,96000,RENT,2,HOMEIMPROVEMENT,A,1750,6.54,0,0.02,N,2,SMALLYOUNG,highmiddle,small
23,22800,RENT,5,EDUCATION,A,1775,6.99,0,0.08,N,4,SMALLYOUNG,low,small
21,2371259,RENT,0,EDUCATION,A,1775,6.54,0,0.04,N,3,SMALLYOUNG,lowmiddle,small
23,1306546,RENT,0,EDUCATION,C,1775,12.72,0,0.04,Y,2,SMALLYOUNG,lowmiddle,small
24,28800,MORTGAGE,8,HOMEIMPROVEMENT,A,1400,8.9,1,0.05,N,3,SMALLYOUNG,lowmiddle,small
24,14400,RENT,3,DEBTCONSOLIDATION,A,1800,6.92,0,0.13,N,3,SMALLYOUNG,low,small
23,28800,MORTGAGE,6,MEDICAL,B,5000,11.99,0,0.17,N,3,SMALLYOUNG,lowmiddle,small
24,1526409,MORTGAGE,6,DEBTCONSOLIDATION,A,6075,8.49,0,0.21,N,2,SMALLYOUNG,lowmiddle,medium
24,4458746,MORTGAGE,1,PERSONAL,B,3500,9.99,0,0.12,N,4,SMALLYOUNG,lowmiddle,small
21,4332640,RENT,5,PERSONAL,A,1800,6.62,0,0.1,N,3,SMALLYOUNG,low,small
26,18000,RENT,1,VENTURE,C,1800,13.8,0,0.1,Y,3,SMALLYOUNG,low,small
22,1685793,RENT,1,MEDICAL,B,1800,12.18,1,0.1,N,3,SMALLYOUNG,low,small
22,28800,MORTGAGE,2,MEDICAL,A,10000,7.49,0,0.35,N,2,SMALLYOUNG,lowmiddle,medium
24,21000,RENT,2,MEDICAL,B,1800,10.65,0,0.09,N,2,SMALLYOUNG,low,small
21,1236547,MORTGAGE,0,DEBTCONSOLIDATION,A,5000,7.49,0,0.17,N,3,SMALLYOUNG,lowmiddle,small
22,456679,OWN,2,DEBTCONSOLIDATION,D,10000,16.49,0,0.35,N,4,SMALLYOUNG,lowmiddle,medium
23,28800,MORTGAGE,0,MEDICAL,A,6000,7.49,0,0.21,N,2,SMALLYOUNG,lowmiddle,medium
24,24000,RENT,0,MEDICAL,B,1800,11.26,0,0.07,N,2,SMALLYOUNG,low,small
23,194453,RENT,2,MEDICAL,B,1800,12.69,1,0.07,N,3,SMALLYOUNG,low,small
25,28000,RENT,0,MEDICAL,B,1800,12.53,0,0.06,N,3,SMALLYOUNG,lowmiddle,small
22,5538162,RENT,4,VENTURE,D,1800,16.49,0,0.04,N,4,SMALLYOUNG,lowmiddle,small
25,2847211,RENT,2,DEBTCONSOLIDATION,C,1800,12.61,0,0.04,Y,4,SMALLYOUNG,lowmiddle,small
23,5734029,OWN,2,PERSONAL,B,3000,11.11,0,0.1,N,4,SMALLYOUNG,lowmiddle,small
23,1925664,MORTGAGE,7,DEBTCONSOLIDATION,B,8400,9.63,0,0.29,N,3,SMALLYOUNG,lowmiddle,medium
26,5584381,RENT,5,MEDICAL,D,1800,14.11,0,0.04,Y,2,SMALLYOUNG,lowmiddle,small
24,4150900,OWN,8,VENTURE,B,6000,10.74,0,0.21,N,2,SMALLYOUNG,lowmiddle,medium
22,4336073,RENT,6,VENTURE,D,1800,15.21,0,0.04,N,3,SMALLYOUNG,lowmiddle,small
23,5548806,RENT,4,PERSONAL,B,1800,11.49,0,0.04,N,4,SMALLYOUNG,lowmiddle,small
21,2384623,RENT,1,DEBTCONSOLIDATION,C,1800,13.35,0,0.04,Y,2,SMALLYOUNG,lowmiddle,small
23,2907426,RENT,7,VENTURE,D,1800,16.02,0,0.04,N,2,SMALLYOUNG,middle,small
21,2106070,MORTGAGE,2,PERSONAL,C,5500,13.23,0,0.19,Y,2,SMALLYOUNG,lowmiddle,medium
22,3832991,RENT,0,DEBTCONSOLIDATION,C,1800,14.27,0,0.03,N,3,SMALLYOUNG,middle,small
22,58000,RENT,3,PERSONAL,B,1800,12.18,0,0.03,N,2,SMALLYOUNG,middle,small
22,71004,RENT,6,EDUCATION,B,1800,11.12,0,0.03,N,4,SMALLYOUNG,middle,small
22,73000,RENT,1,VENTURE,C,1800,11.41,0,0.02,N,3,SMALLYOUNG,middle,small
26,75000,RENT,1,VENTURE,B,1800,9.25,0,0.02,N,2,SMALLYOUNG,middle,small
24,5823362,RENT,5,HOMEIMPROVEMENT,A,1800,8.94,0,0.02,N,4,SMALLYOUNG,middle,small
21,14400,RENT,2,VENTURE,D,1825,15.62,1,0.13,N,2,SMALLYOUNG,low,small
25,474599,RENT,0,PERSONAL,C,1825,12.68,0,0.1,Y,2,SMALLYOUNG,low,small
25,1827350,MORTGAGE,9,HOMEIMPROVEMENT,B,6250,10.25,0,0.22,N,2,SMALLYOUNG,lowmiddle,medium
24,5587420,RENT,4,EDUCATION,A,1850,7.12,0,0.05,N,2,SMALLYOUNG,lowmiddle,small
21,13200,RENT,2,DEBTCONSOLIDATION,A,1875,6.99,0,0.14,N,3,SMALLYOUNG,low,small
24,14400,RENT,1,EDUCATION,C,1875,13.49,0,0.13,Y,2,SMALLYOUNG,low,small
22,3751801,RENT,3,DEBTCONSOLIDATION,A,1900,7.29,1,0.07,N,3,SMALLYOUNG,lowmiddle,small
24,32000,RENT,5,MEDICAL,C,1900,13.49,0,0.06,Y,2,SMALLYOUNG,lowmiddle,small
23,3359647,RENT,0,PERSONAL,B,1925,12.18,0,0.06,N,2,SMALLYOUNG,lowmiddle,small
25,5009233,RENT,4,EDUCATION,A,1925,6.17,0,0.05,N,4,SMALLYOUNG,lowmiddle,small
23,168688,RENT,0,DEBTCONSOLIDATION,B,1950,10.37,0,0.12,N,2,SMALLYOUNG,low,small
22,453977,MORTGAGE,4,MEDICAL,A,2000,8.59,0,0.07,N,3,SMALLYOUNG,lowmiddle,small
24,3909721,RENT,3,MEDICAL,C,1950,13.11,0,0.06,Y,4,SMALLYOUNG,lowmiddle,small
24,28900,MORTGAGE,2,DEBTCONSOLIDATION,C,5500,12.98,0,0.19,Y,2,SMALLYOUNG,lowmiddle,medium
24,2508315,RENT,2,DEBTCONSOLIDATION,B,2000,10.25,1,0.2,N,2,SMALLYOUNG,low,small
23,28989,MORTGAGE,0,EDUCATION,A,10000,8.0,0,0.34,N,2,SMALLYOUNG,lowmiddle,medium
23,1555118,RENT,0,EDUCATION,A,2000,7.74,1,0.17,N,4,SMALLYOUNG,low,small
25,12000,RENT,2,HOMEIMPROVEMENT,B,2000,11.89,1,0.17,N,4,SMALLYOUNG,low,small
23,29000,MORTGAGE,5,DEBTCONSOLIDATION,A,11500,7.9,0,0.4,N,4,SMALLYOUNG,lowmiddle,large
24,3141741,RENT,4,VENTURE,B,2000,10.65,0,0.14,N,4,SMALLYOUNG,low,small
