person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,age_group,income_group,loan_amount_group
22,70000,RENT,4,EDUCATION,A,7550,7.51,0,0.11,N,3,SMALLYOUNG,middle,medium
24,70000,OTHER,4,PERSONAL,A,9000,9.63,0,0.13,N,4,SMALLYOUNG,middle,medium
25,60000,RENT,3,VENTURE,C,3000,13.47,1,0.05,Y,3,SMALLYOUNG,middle,small
23,50400,RENT,3,EDUCATION,B,5000,10.38,0,0.1,N,2,SMALLYOUNG,middle,small
23,75000,RENT,7,VENTURE,C,18000,12.73,0,0.24,N,2,SMALLYOUNG,middle,very large
25,85000,MORTGAGE,9,MEDICAL,A,4000,7.88,0,0.05,N,3,SMALLYOUNG,highmiddle,small
23,98280,MORTGAGE,7,PERSONAL,A,9400,6.62,0,0.1,N,3,SMALLYOUNG,highmiddle,medium
23,90000,MORTGAGE,7,EDUCATION,B,8000,10.36,0,0.24206855753522857,N,3,SMALLYOUNG,highmiddle,medium
22,53808,MORTGAGE,5,VENTURE,A,6000,8.9,0,0.11,N,2,SMALLYOUNG,middle,medium
23,81600,MORTGAGE,7,VENTURE,A,9000,7.49,0,0.11,N,3,SMALLYOUNG,highmiddle,medium
23,30000,RENT,2,DEBTCONSOLIDATION,D,10000,15.31,1,0.1908222015655983,Y,4,SMALLYOUNG,lowmiddle,medium
24,52000,MORTGAGE,7,MEDICAL,C,5000,14.22,0,0.1,Y,3,SMALLYOUNG,middle,small
24,48000,MORTGAGE,4,MEDICAL,A,4000,5.42,0,0.08,N,4,SMALLYOUNG,lowmiddle,small
22,33000,RENT,6,DEBTCONSOLIDATION,C,6000,13.85,0,0.6734558543288534,N,3,SMALLYOUNG,lowmiddle,medium
21,35000,MORTGAGE,5,EDUCATION,B,1500,9.63,0,0.04,N,2,SMALLYOUNG,lowmiddle,small
23,118000,MORTGAGE,4,VENTURE,C,12000,13.11,0,0.4334337670424964,N,2,SMALLYOUNG,high,large
26,95000,RENT,0,VENTURE,B,12000,10.65,0,0.13,N,3,SMALLYOUNG,highmiddle,large
26,42000,RENT,2,EDUCATION,C,4800,14.27,1,0.6044865469552344,Y,2,SMALLYOUNG,lowmiddle,small
22,64000,RENT,7,VENTURE,D,13000,14.11,0,0.651317980449784,N,3,SMALLYOUNG,middle,large
23,57000,OWN,7,EDUCATION,B,4200,10.51,0,0.2185035856485724,N,4,SMALLYOUNG,middle,small
25,33000,RENT,1,VENTURE,C,7100,14.65,1,0.22,Y,3,SMALLYOUNG,lowmiddle,medium
25,216000,MORTGAGE,2,HOMEIMPROVEMENT,D,25000,16.07,0,0.6797785798345054,N,2,SMALLYOUNG,high,very large
21,15360,RENT,0,DEBTCONSOLIDATION,B,1600,12.69,0,0.1,N,3,SMALLYOUNG,low,small
24,45888,RENT,5,EDUCATION,A,9000,5.79,0,0.3687965796925634,N,4,SMALLYOUNG,lowmiddle,medium
22,58000,RENT,5,PERSONAL,B,4000,10.0,0,0.4566599443719989,N,4,SMALLYOUNG,middle,small
22,190000,RENT,3,VENTURE,A,12600,6.92,0,0.07,N,3,SMALLYOUNG,high,large
26,75000,MORTGAGE,5,EDUCATION,A,12500,5.99,0,0.17,N,4,SMALLYOUNG,middle,large
22,41600,OWN,4,EDUCATION,B,12000,12.42,0,0.29,N,4,SMALLYOUNG,lowmiddle,large
23,90000,RENT,0,EDUCATION,A,12000,8.9,0,0.4794439387276815,N,2,SMALLYOUNG,highmiddle,large
26,51996,RENT,1,MEDICAL,C,10000,13.23,0,0.19,N,4,SMALLYOUNG,middle,medium
25,88500,RENT,3,VENTURE,C,7200,13.47,0,0.08,Y,2,SMALLYOUNG,highmiddle,medium
26,30000,OWN,0,HOMEIMPROVEMENT,C,15000,13.22,0,0.2979047130497191,Y,2,SMALLYOUNG,lowmiddle,large
23,45000,MORTGAGE,1,EDUCATION,B,10000,12.21,0,0.22,N,4,SMALLYOUNG,lowmiddle,medium
24,30000,OWN,7,HOMEIMPROVEMENT,C,10000,12.61,0,0.8260010134113004,Y,2,SMALLYOUNG,lowmiddle,medium
25,32000,RENT,1,MEDICAL,E,2500,16.45,1,0.5181846195605443,N,3,SMALLYOUNG,lowmiddle,small
22,36000,MORTGAGE,6,VENTURE,D,1400,14.84,0,0.04,N,2,SMALLYOUNG,lowmiddle,small
23,48000,MORTGAGE,7,DEBTCONSOLIDATION,B,10000,10.65,0,0.21,N,4,SMALLYOUNG,lowmiddle,medium
23,24000,RENT,4,DEBTCONSOLIDATION,A,5000,6.62,0,0.619417089917907,N,2,SMALLYOUNG,low,small
24,10000,RENT,8,PERSONAL,A,3000,7.9,1,0.3,N,3,SMALLYOUNG,low,small
25,35000,RENT,3,VENTURE,B,2400,12.53,0,0.7849100517905138,N,2,SMALLYOUNG,lowmiddle,small
23,39000,RENT,1,DEBTCONSOLIDATION,D,6000,15.99,1,0.15,Y,3,SMALLYOUNG,lowmiddle,medium
23,100000,MORTGAGE,7,EDUCATION,A,15000,7.88,0,0.39569588110951026,N,4,SMALLYOUNG,highmiddle,large
22,27120,RENT,5,EDUCATION,C,9250,13.11,1,0.5847437677767957,N,3,SMALLYOUNG,lowmiddle,medium
25,25920,RENT,0,VENTURE,B,2300,11.11,0,0.0843680850515635,N,2,SMALLYOUNG,lowmiddle,small
24,102000,MORTGAGE,5,EDUCATION,C,12000,15.27,0,0.12,Y,3,SMALLYOUNG,high,large
25,50000,RENT,3,PERSONAL,D,4000,14.61,0,0.3178103601090404,Y,4,SMALLYOUNG,lowmiddle,small
26,94000,MORTGAGE,1,MEDICAL,A,5000,7.68,0,0.05,N,3,SMALLYOUNG,highmiddle,small
24,40000,RENT,5,DEBTCONSOLIDATION,A,10000,7.88,0,0.1678266413661069,N,3,SMALLYOUNG,lowmiddle,medium
24,69764,RENT,2,VENTURE,D,1500,14.42,1,0.02,Y,4,SMALLYOUNG,middle,small
22,21600,RENT,1,EDUCATION,D,2400,16.29,1,0.11,N,4,SMALLYOUNG,low,small
26,20000,MORTGAGE,5,MEDICAL,A,4800,5.99,0,0.24,N,3,SMALLYOUNG,low,small
23,49000,MORTGAGE,7,MEDICAL,G,15000,19.82,1,0.31,Y,3,SMALLYOUNG,lowmiddle,large
24,128000,MORTGAGE,4,EDUCATION,A,12000,6.03,0,0.09,N,2,SMALLYOUNG,high,large
25,62500,RENT,6,HOMEIMPROVEMENT,B,4000,10.37,0,0.4749753624042766,N,3,SMALLYOUNG,middle,small
21,40000,RENT,4,EDUCATION,A,5000,5.79,0,0.13,N,2,SMALLYOUNG,lowmiddle,small
22,44000,RENT,1,VENTURE,E,16000,16.35,1,0.6990803849264945,N,4,SMALLYOUNG,lowmiddle,very large
25,85000,MORTGAGE,5,EDUCATION,C,9600,13.85,0,0.45769498897844657,N,2,SMALLYOUNG,highmiddle,medium
24,64600,RENT,2,PERSONAL,A,5000,7.9,0,0.19083994633497714,N,3,SMALLYOUNG,middle,small
22,60000,MORTGAGE,6,DEBTCONSOLIDATION,B,3950,10.65,0,0.07,N,4,SMALLYOUNG,middle,small
26,65000,MORTGAGE,11,VENTURE,A,10950,7.88,0,0.44737402419927813,N,2,SMALLYOUNG,middle,large
26,36800,RENT,0,MEDICAL,B,5900,10.71,0,0.16,N,4,SMALLYOUNG,lowmiddle,medium
24,54000,MORTGAGE,8,PERSONAL,D,1500,14.42,1,0.03,Y,4,SMALLYOUNG,middle,small
23,16000,MORTGAGE,1,DEBTCONSOLIDATION,C,5600,12.84,1,0.35,Y,2,SMALLYOUNG,low,medium
23,39000,RENT,3,MEDICAL,B,10000,11.99,1,0.5121579295722037,N,2,SMALLYOUNG,lowmiddle,medium
24,45000,RENT,8,PERSONAL,C,8000,12.73,0,0.4449016113372174,N,2,SMALLYOUNG,lowmiddle,medium
23,78000,MORTGAGE,7,DEBTCONSOLIDATION,C,4200,13.06,0,0.0012709218140224518,Y,3,SMALLYOUNG,highmiddle,small
24,100000,MORTGAGE,0,MEDICAL,C,10000,12.87,0,0.1,Y,4,SMALLYOUNG,highmiddle,medium
22,44400,RENT,3,VENTURE,C,12800,12.73,0,0.29,N,4,SMALLYOUNG,lowmiddle,large
25,125000,MORTGAGE,9,EDUCATION,B,12000,9.91,0,0.1,N,3,SMALLYOUNG,high,large
25,37980,MORTGAGE,7,PERSONAL,A,3500,6.03,0,0.2243378206855395,N,3,SMALLYOUNG,lowmiddle,small
23,75000,OWN,8,VENTURE,A,8000,6.17,0,0.11,N,2,SMALLYOUNG,middle,medium
22,28800,RENT,6,MEDICAL,B,8000,11.49,0,0.372623182747159,N,2,SMALLYOUNG,lowmiddle,medium
25,53000,MORTGAGE,4,EDUCATION,A,6000,6.62,0,0.8023759156697107,N,2,SMALLYOUNG,middle,medium
22,26004,RENT,5,VENTURE,B,4800,10.99,0,0.2661321396776209,N,3,SMALLYOUNG,lowmiddle,small
25,70000,RENT,3,MEDICAL,A,5600,7.9,0,0.7615369696927856,N,3,SMALLYOUNG,middle,medium
22,130000,MORTGAGE,3,VENTURE,B,24250,12.18,0,0.2769117633834209,N,4,SMALLYOUNG,high,very large
24,49000,MORTGAGE,0,HOMEIMPROVEMENT,B,5000,12.18,1,0.1,N,3,SMALLYOUNG,lowmiddle,small
22,72000,RENT,6,EDUCATION,E,15000,17.19,0,0.21,N,4,SMALLYOUNG,middle,large
26,78000,RENT,6,DEBTCONSOLIDATION,C,18000,13.49,0,0.4729645928788268,N,4,SMALLYOUNG,highmiddle,very large
21,27600,RENT,4,EDUCATION,A,7500,6.76,0,0.0534796092220863,N,4,SMALLYOUNG,lowmiddle,medium
25,115000,MORTGAGE,4,PERSONAL,A,20000,6.91,0,0.3977525098336594,N,4,SMALLYOUNG,high,very large
22,56400,RENT,2,EDUCATION,A,9500,8.9,0,0.17,N,2,SMALLYOUNG,middle,medium
21,18000,RENT,2,PERSONAL,B,4500,10.38,1,0.5449494139378126,N,3,SMALLYOUNG,low,small
22,50000,RENT,4,PERSONAL,A,10000,6.17,0,0.2,N,3,SMALLYOUNG,lowmiddle,medium
23,65000,MORTGAGE,1,DEBTCONSOLIDATION,A,7000,8.49,0,0.11,N,4,SMALLYOUNG,middle,medium
22,32240,RENT,3,PERSONAL,C,15000,13.22,1,0.47,N,2,SMALLYOUNG,lowmiddle,large
23,55000,MORTGAGE,5,EDUCATION,A,15000,6.17,0,0.4137673293104049,N,3,SMALLYOUNG,middle,large
21,57000,RENT,3,VENTURE,A,3000,5.42,0,0.05,N,2,SMALLYOUNG,middle,small
25,69000,RENT,1,PERSONAL,D,8000,13.99,1,0.6559231558312784,N,2,SMALLYOUNG,middle,medium
25,75000,MORTGAGE,4,VENTURE,C,12000,13.49,0,0.8065905042438052,N,2,SMALLYOUNG,middle,large
22,59000,MORTGAGE,7,PERSONAL,D,4900,15.62,1,0.194570070629374,N,3,SMALLYOUNG,middle,small
22,70000,MORTGAGE,5,DEBTCONSOLIDATION,B,21000,8.88,0,0.3,N,3,SMALLYOUNG,middle,very large
22,54000,RENT,4,MEDICAL,C,8075,13.06,0,0.15,N,3,SMALLYOUNG,middle,medium
24,79000,RENT,8,DEBTCONSOLIDATION,A,21000,7.9,0,0.27,N,4,SMALLYOUNG,highmiddle,very large
25,26000,RENT,4,MEDICAL,C,8000,12.87,1,0.31,Y,3,SMALLYOUNG,lowmiddle,medium
23,159996,MORTGAGE,2,PERSONAL,A,12000,5.42,0,0.0044240562834168,N,4,SMALLYOUNG,high,large
22,52000,MORTGAGE,5,VENTURE,A,6000,7.9,0,0.3329390854931349,N,2,SMALLYOUNG,middle,medium
23,50000,MORTGAGE,3,EDUCATION,A,10000,6.03,0,0.5398642218367168,N,4,SMALLYOUNG,lowmiddle,medium
24,45000,RENT,3,PERSONAL,A,7800,7.51,0,0.17,N,2,SMALLYOUNG,lowmiddle,medium
25,128500,MORTGAGE,1,HOMEIMPROVEMENT,C,15000,12.53,0,0.12,Y,3,SMALLYOUNG,high,large
24,87000,MORTGAGE,5,DEBTCONSOLIDATION,B,10000,10.36,0,0.11,N,2,SMALLYOUNG,highmiddle,medium
22,18000,RENT,1,EDUCATION,B,7000,10.65,1,0.2843079611417202,N,3,SMALLYOUNG,low,medium
24,65000,RENT,0,VENTURE,B,7000,11.83,0,0.11,N,3,SMALLYOUNG,middle,medium
23,92004,RENT,6,MEDICAL,C,30000,15.23,1,0.42748928888879184,Y,2,SMALLYOUNG,highmiddle,very large
22,55000,RENT,2,DEBTCONSOLIDATION,A,6000,8.9,0,0.0037921393133162,N,4,SMALLYOUNG,middle,medium
24,36000,RENT,5,VENTURE,D,6000,14.96,0,0.17,N,3,SMALLYOUNG,lowmiddle,medium
26,39000,RENT,2,EDUCATION,A,8000,6.62,0,0.21,N,2,SMALLYOUNG,lowmiddle,medium
25,44000,RENT,1,MEDICAL,D,8000,12.92,1,0.18,N,2,SMALLYOUNG,lowmiddle,medium
25,150000,MORTGAGE,9,DEBTCONSOLIDATION,B,25000,10.25,0,0.17,N,4,SMALLYOUNG,high,very large
25,78600,RENT,0,MEDICAL,C,8400,13.48,0,0.11,N,4,SMALLYOUNG,highmiddle,medium
23,30000,RENT,1,EDUCATION,D,1450,15.58,1,0.5787245273079227,Y,3,SMALLYOUNG,lowmiddle,small
22,54000,RENT,4,EDUCATION,E,5000,16.35,1,0.09,N,4,SMALLYOUNG,middle,small
25,24000,RENT,9,PERSONAL,B,9600,11.71,1,0.4,N,3,SMALLYOUNG,low,medium
23,25920,RENT,4,PERSONAL,D,10000,15.58,1,0.39,N,4,SMALLYOUNG,lowmiddle,medium
23,36000,RENT,1,EDUCATION,A,7000,7.9,0,0.19,N,4,SMALLYOUNG,lowmiddle,medium
22,126500,RENT,1,DEBTCONSOLIDATION,C,19200,13.79,0,0.2617286063261403,Y,3,SMALLYOUNG,high,very large
22,54000,RENT,4,VENTURE,B,5600,9.63,0,0.1,N,3,SMALLYOUNG,middle,medium
24,39996,OWN,0,PERSONAL,A,3000,7.37,0,0.5684565757038851,N,2,SMALLYOUNG,lowmiddle,small
23,80196,OWN,2,PERSONAL,B,30000,9.91,0,0.37,N,3,SMALLYOUNG,highmiddle,very large
23,21600,RENT,2,HOMEIMPROVEMENT,D,6000,14.42,1,0.28,N,2,SMALLYOUNG,low,medium
24,22800,OWN,3,MEDICAL,B,4750,11.36,0,0.21,N,4,SMALLYOUNG,low,small
26,48000,RENT,10,EDUCATION,B,4225,9.83,0,0.2185856970756188,N,3,SMALLYOUNG,lowmiddle,small
23,69996,MORTGAGE,7,VENTURE,A,3000,6.39,0,0.04,N,4,SMALLYOUNG,middle,small
26,20000,MORTGAGE,1,DEBTCONSOLIDATION,A,1500,7.74,0,0.0362017053569046,N,4,SMALLYOUNG,low,small
22,55000,RENT,6,VENTURE,C,6000,14.27,0,0.11,N,3,SMALLYOUNG,middle,medium
23,30000,RENT,0,DEBTCONSOLIDATION,B,5000,11.86,0,0.17,N,4,SMALLYOUNG,lowmiddle,small
25,50000,MORTGAGE,2,PERSONAL,A,10000,7.9,0,0.6300991413884763,N,4,SMALLYOUNG,lowmiddle,medium
23,75000,MORTGAGE,5,PERSONAL,B,5000,11.12,0,0.8295441785256994,N,2,SMALLYOUNG,middle,small
25,30720,RENT,6,MEDICAL,B,10000,10.37,1,0.33,N,3,SMALLYOUNG,lowmiddle,medium
26,41892,RENT,8,DEBTCONSOLIDATION,C,11300,13.22,0,0.6543673372649239,Y,4,SMALLYOUNG,lowmiddle,large
26,18700,RENT,2,MEDICAL,A,1500,5.42,0,0.5620745548289887,N,3,SMALLYOUNG,low,small
23,58000,OTHER,0,VENTURE,B,16000,12.21,0,0.28,N,4,SMALLYOUNG,middle,very large
23,34000,OWN,7,EDUCATION,A,10950,7.29,0,0.7417934121785582,N,2,SMALLYOUNG,lowmiddle,large
22,29100,RENT,2,VENTURE,D,6250,16.07,1,0.4569171315218238,N,4,SMALLYOUNG,lowmiddle,medium
23,149385,OWN,7,PERSONAL,A,7000,8.94,0,0.05,N,2,SMALLYOUNG,high,medium
26,76668,RENT,10,DEBTCONSOLIDATION,A,7200,9.63,0,0.6328233786261278,N,4,SMALLYOUNG,highmiddle,medium
25,155004,MORTGAGE,9,DEBTCONSOLIDATION,A,10500,7.49,0,0.07,N,3,SMALLYOUNG,high,large
24,46800,MORTGAGE,6,DEBTCONSOLIDATION,A,12000,6.99,0,0.7255760959644845,N,3,SMALLYOUNG,lowmiddle,large
25,85000,RENT,9,HOMEIMPROVEMENT,A,5750,7.29,0,0.1972111703765722,N,3,SMALLYOUNG,highmiddle,medium
26,58000,RENT,0,HOMEIMPROVEMENT,B,20000,10.25,1,0.34,N,4,SMALLYOUNG,middle,very large
25,47412,MORTGAGE,0,EDUCATION,A,6500,8.59,0,0.14,N,3,SMALLYOUNG,lowmiddle,medium
22,45000,RENT,3,EDUCATION,B,5000,11.11,0,0.11,N,4,SMALLYOUNG,lowmiddle,small
26,41400,RENT,5,MEDICAL,B,7300,9.45,0,0.1574734872525169,N,2,SMALLYOUNG,lowmiddle,medium
24,45000,MORTGAGE,3,VENTURE,C,15000,13.06,0,0.0754896152936346,N,3,SMALLYOUNG,lowmiddle,large
23,21000,RENT,6,EDUCATION,A,7500,6.91,1,0.1334961193490568,N,2,SMALLYOUNG,low,medium
21,65000,MORTGAGE,5,DEBTCONSOLIDATION,B,2200,12.42,0,0.497724377169709,N,3,SMALLYOUNG,middle,small
23,30000,MORTGAGE,3,EDUCATION,B,4500,10.62,0,0.7855367437723806,N,4,SMALLYOUNG,lowmiddle,small
24,75000,MORTGAGE,5,HOMEIMPROVEMENT,A,12000,5.99,0,0.2232277354415572,N,4,SMALLYOUNG,middle,large
26,38400,RENT,7,VENTURE,C,3200,13.49,0,0.08,N,2,SMALLYOUNG,lowmiddle,small
24,72400,MORTGAGE,4,EDUCATION,E,25000,17.99,0,0.35,Y,2,SMALLYOUNG,middle,very large
24,74900,MORTGAGE,8,HOMEIMPROVEMENT,A,3500,6.39,0,0.05,N,3,SMALLYOUNG,middle,small
23,72000,MORTGAGE,6,HOMEIMPROVEMENT,C,12000,13.61,1,0.4296543027501016,N,4,SMALLYOUNG,middle,large
25,60000,OWN,8,VENTURE,B,14000,11.12,0,0.0580051036265168,N,2,SMALLYOUNG,middle,large
25,18000,RENT,3,EDUCATION,C,8500,10.28,1,0.47,Y,4,SMALLYOUNG,low,medium
24,35000,RENT,8,PERSONAL,A,5000,7.88,0,0.14,N,3,SMALLYOUNG,lowmiddle,small
24,70000,MORTGAGE,1,HOMEIMPROVEMENT,B,9000,11.83,0,0.13,N,3,SMALLYOUNG,middle,medium
26,16428,RENT,0,MEDICAL,C,2400,12.23,0,0.3459121450395916,N,3,SMALLYOUNG,low,small
21,32400,RENT,2,VENTURE,C,10000,13.23,1,0.039045588826333,Y,3,SMALLYOUNG,lowmiddle,medium
23,82500,MORTGAGE,0,PERSONAL,A,5000,8.49,0,0.06,N,2,SMALLYOUNG,highmiddle,small
24,88000,MORTGAGE,8,DEBTCONSOLIDATION,F,30000,18.62,1,0.34,N,3,SMALLYOUNG,highmiddle,very large
26,150000,MORTGAGE,3,VENTURE,B,25000,9.99,0,0.6281740938057335,N,4,SMALLYOUNG,high,very large
23,21000,RENT,2,VENTURE,C,3000,12.68,0,0.14,N,3,SMALLYOUNG,low,small
25,67000,RENT,9,PERSONAL,C,5000,13.92,1,0.5645994751637764,Y,4,SMALLYOUNG,middle,small
22,28000,RENT,6,PERSONAL,B,1000,10.25,1,0.04,N,3,SMALLYOUNG,lowmiddle,small
26,33600,RENT,4,PERSONAL,D,3300,15.65,0,0.1006705979865926,Y,2,SMALLYOUNG,lowmiddle,small
22,65000,MORTGAGE,4,EDUCATION,A,9000,9.63,0,0.6326110971931502,N,3,SMALLYOUNG,middle,medium
22,72204,RENT,2,EDUCATION,C,6700,13.47,0,0.09,Y,4,SMALLYOUNG,middle,medium
23,36000,RENT,7,PERSONAL,C,1200,13.99,0,0.03,N,3,SMALLYOUNG,lowmiddle,small
21,60000,MORTGAGE,5,EDUCATION,A,6000,6.91,0,0.1,N,2,SMALLYOUNG,middle,medium
24,54996,RENT,0,DEBTCONSOLIDATION,C,12500,12.87,0,0.5614548076262078,N,2,SMALLYOUNG,middle,large
25,16000,RENT,0,PERSONAL,A,3200,9.32,1,0.2,N,4,SMALLYOUNG,low,small
21,90000,RENT,3,EDUCATION,B,4800,9.62,0,0.2031611865995745,N,2,SMALLYOUNG,highmiddle,small
24,72000,RENT,5,HOMEIMPROVEMENT,B,8000,10.0,0,0.1759671161002827,N,2,SMALLYOUNG,middle,medium
24,112500,MORTGAGE,3,DEBTCONSOLIDATION,C,8600,13.11,0,0.08,N,4,SMALLYOUNG,high,medium
26,40000,RENT,10,PERSONAL,D,6925,15.99,0,0.6006319544341413,N,4,SMALLYOUNG,lowmiddle,medium
25,42000,RENT,2,VENTURE,D,10000,14.91,1,0.24,N,2,SMALLYOUNG,lowmiddle,medium
21,46000,RENT,2,PERSONAL,D,5200,17.27,1,0.6124735627700297,Y,3,SMALLYOUNG,lowmiddle,medium
22,30000,MORTGAGE,6,DEBTCONSOLIDATION,B,3000,11.49,0,0.1,N,3,SMALLYOUNG,lowmiddle,small
23,26000,MORTGAGE,3,DEBTCONSOLIDATION,B,7800,10.59,0,0.14381478842524698,N,3,SMALLYOUNG,lowmiddle,medium
21,50000,MORTGAGE,5,PERSONAL,C,9000,13.49,0,0.18,N,2,SMALLYOUNG,lowmiddle,medium
22,44094,RENT,1,PERSONAL,A,3600,7.37,0,0.3377705858860434,N,2,SMALLYOUNG,lowmiddle,small
24,46000,MORTGAGE,8,PERSONAL,A,2000,7.66,0,0.21623061610753244,N,2,SMALLYOUNG,lowmiddle,small
22,75000,MORTGAGE,6,VENTURE,D,25000,14.96,0,0.6849156969334569,Y,3,SMALLYOUNG,middle,very large
22,30000,RENT,4,EDUCATION,B,10000,11.86,1,0.33,N,4,SMALLYOUNG,lowmiddle,medium
25,26729,RENT,5,VENTURE,B,7300,11.14,0,0.7257543709048268,N,4,SMALLYOUNG,lowmiddle,medium
22,115000,MORTGAGE,6,EDUCATION,A,12000,5.99,0,0.1,N,3,SMALLYOUNG,high,large
25,67000,MORTGAGE,9,PERSONAL,C,25000,10.91,1,0.37,N,3,SMALLYOUNG,middle,very large
25,96000,MORTGAGE,6,VENTURE,C,21000,14.65,0,0.22,N,4,SMALLYOUNG,highmiddle,very large
21,30000,RENT,2,VENTURE,B,7000,10.99,0,0.23,N,3,SMALLYOUNG,lowmiddle,medium
26,175000,RENT,2,EDUCATION,B,17000,9.88,0,0.1,N,2,SMALLYOUNG,high,very large
24,48996,RENT,5,VENTURE,C,5000,13.79,0,0.2398897875362153,N,4,SMALLYOUNG,lowmiddle,small
22,52320,MORTGAGE,6,EDUCATION,D,15000,12.86,0,0.29,N,2,SMALLYOUNG,middle,large
25,36000,RENT,1,DEBTCONSOLIDATION,D,15000,15.05,1,0.0587531138302582,Y,2,SMALLYOUNG,lowmiddle,large
22,66614,MORTGAGE,6,MEDICAL,E,11000,17.99,1,0.14,Y,2,SMALLYOUNG,middle,large
22,16800,MORTGAGE,0,DEBTCONSOLIDATION,C,4750,13.85,1,0.6656543702925315,Y,4,SMALLYOUNG,low,small
24,52728,RENT,4,EDUCATION,A,5000,7.74,0,0.09,N,4,SMALLYOUNG,middle,small
23,55000,OWN,6,VENTURE,C,18500,13.16,0,0.4594408578026813,N,3,SMALLYOUNG,middle,very large
25,74000,OWN,1,MEDICAL,A,16000,8.49,0,0.22,N,3,SMALLYOUNG,middle,very large
25,5000,RENT,0,EDUCATION,B,1000,9.64,1,0.2450143259740267,N,4,SMALLYOUNG,low,small
22,80000,MORTGAGE,5,VENTURE,B,9500,11.71,0,0.2396147913034172,N,3,SMALLYOUNG,highmiddle,medium
24,156000,MORTGAGE,8,PERSONAL,B,15000,10.25,0,0.5246830560254174,N,2,SMALLYOUNG,high,large
24,48000,MORTGAGE,8,MEDICAL,A,10000,7.49,0,0.3677933007051141,N,3,SMALLYOUNG,lowmiddle,medium
25,43200,RENT,3,VENTURE,C,3000,13.8,0,0.07,N,2,SMALLYOUNG,lowmiddle,small
23,81000,RENT,7,EDUCATION,C,18000,13.98,0,0.22,N,4,SMALLYOUNG,highmiddle,very large
25,76000,RENT,1,EDUCATION,A,5000,7.9,0,0.3550909711404492,N,3,SMALLYOUNG,highmiddle,small
23,135000,MORTGAGE,1,EDUCATION,D,12500,15.99,0,0.5250830736659274,N,4,SMALLYOUNG,high,large
22,55000,MORTGAGE,6,EDUCATION,C,1400,13.49,0,0.8020354611613638,Y,3,SMALLYOUNG,middle,small
22,27500,RENT,1,EDUCATION,B,4250,10.99,0,0.185320508899007,N,4,SMALLYOUNG,lowmiddle,small
24,43300,MORTGAGE,2,EDUCATION,B,24000,10.62,0,0.8072927557242865,N,2,SMALLYOUNG,lowmiddle,very large
25,24996,RENT,8,DEBTCONSOLIDATION,C,2500,12.98,0,0.1,N,4,SMALLYOUNG,low,small
25,72000,MORTGAGE,9,VENTURE,A,3200,6.39,0,0.04,N,4,SMALLYOUNG,middle,small
23,138000,MORTGAGE,7,VENTURE,B,2700,11.86,0,0.02,N,4,SMALLYOUNG,high,small
26,159960,MORTGAGE,11,HOMEIMPROVEMENT,A,18325,7.49,0,0.2681099494996725,N,2,SMALLYOUNG,high,very large
24,64000,MORTGAGE,7,DEBTCONSOLIDATION,F,4000,20.89,1,0.06,Y,2,SMALLYOUNG,middle,small
24,51000,RENT,7,PERSONAL,D,9600,15.31,0,0.7032533387061284,Y,4,SMALLYOUNG,middle,medium
22,30000,RENT,6,EDUCATION,B,7000,9.62,1,0.23,N,4,SMALLYOUNG,lowmiddle,medium
22,22000,OWN,1,DEBTCONSOLIDATION,D,8500,15.05,0,0.32077859919131446,N,4,SMALLYOUNG,low,medium
24,23500,MORTGAGE,2,HOMEIMPROVEMENT,B,7000,10.38,0,0.6782626646078759,N,4,SMALLYOUNG,low,medium
26,220836,MORTGAGE,10,PERSONAL,B,9000,11.26,0,0.04,N,2,SMALLYOUNG,high,medium
21,19200,OWN,0,MEDICAL,B,2400,9.91,0,0.463121172958862,N,4,SMALLYOUNG,low,small
25,65000,RENT,4,HOMEIMPROVEMENT,C,15000,13.49,0,0.23,Y,3,SMALLYOUNG,middle,large
23,65000,MORTGAGE,7,EDUCATION,A,5500,7.88,0,0.08,N,2,SMALLYOUNG,middle,medium
26,145000,RENT,1,DEBTCONSOLIDATION,B,10000,10.99,0,0.5912225503888207,N,3,SMALLYOUNG,high,medium
22,78700,MORTGAGE,6,PERSONAL,A,7000,7.68,1,0.09,N,3,SMALLYOUNG,highmiddle,medium
23,21000,OWN,2,VENTURE,C,6000,15.27,0,0.29,N,2,SMALLYOUNG,low,medium
26,24000,RENT,5,MEDICAL,A,6000,6.62,0,0.26590627564839203,N,2,SMALLYOUNG,low,medium
22,42000,RENT,0,PERSONAL,A,3600,7.37,0,0.0755434855581795,N,3,SMALLYOUNG,lowmiddle,small
24,46704,RENT,2,PERSONAL,B,9000,11.49,0,0.6236592821376032,N,3,SMALLYOUNG,lowmiddle,medium
24,65000,MORTGAGE,3,EDUCATION,B,12000,9.91,0,0.4365624338385858,N,4,SMALLYOUNG,middle,large
22,66000,RENT,6,PERSONAL,C,16800,13.49,0,0.6977862349568531,Y,2,SMALLYOUNG,middle,very large
21,60000,MORTGAGE,2,VENTURE,B,6000,10.62,0,0.0080337148454185,N,2,SMALLYOUNG,middle,medium
25,30720,MORTGAGE,3,MEDICAL,B,2000,11.12,0,0.07,N,4,SMALLYOUNG,lowmiddle,small
